GEO_PICT,signal,TIME_PERIOD,OBS_VALUE
TO,sea,1966,-0.3
TO,sea,1967,-0.2
TO,sea,1968,0.1
TO,sea,1969,-0.2
TO,sea,1970,0.1
TO,sea,1971,0.2
TO,sea,1972,-0.1
TO,sea,1973,0.4
TO,sea,1974,0.4
TO,sea,1975,0.3
TO,sea,1976,0
TO,sea,1977,-0.4
TO,sea,1978,-0.3
TO,sea,1979,-0.2
TO,sea,1980,0
TO,sea,1981,-0.1
TO,sea,1982,-0.2
TO,sea,1983,-0.3
TO,sea,1984,0.1
TO,sea,1985,-0.1
TO,sea,1986,-0.4
TO,sea,1987,-0.5
TO,sea,1988,0.4
TO,sea,1989,0.1
TO,sea,1990,0
TO,sea,1991,-0.1
TO,sea,1992,0
TO,sea,1993,-0.3
TO,sea,1994,-0.3
TO,sea,1995,0.2
TO,sea,1996,0.3
TO,sea,1997,-0.2
TO,sea,1998,0
TO,sea,1999,0.4
TO,sea,2000,0.5
TO,sea,2001,0.2
TO,sea,2002,0.3
TO,sea,2003,0.3
TO,sea,2004,0.4
TO,sea,2005,0.4
TO,sea,2006,0.3
TO,sea,2007,0.4
TO,sea,2008,0.6
TO,sea,2009,0.3
TO,sea,2010,0.6
TO,sea,2011,0.8
TO,sea,2012,0.4
TO,sea,2013,0.6
TO,sea,2014,0.4
TO,sea,2015,-0.1
TO,sea,2016,0.4
TO,sea,2017,0.6
TO,sea,2018,0.5
TO,sea,2019,0.5
TO,sea,2020,0.7
TO,sea,2021,0.8
TO,sea,2022,1.1
TO,sea,2023,0.5
TO,sea,2024,0.6
TO,sea,2025,0.6
VU,sea,1850,-0.3
VU,sea,1851,0.1
VU,sea,1852,-0.2
VU,sea,1853,-0.4
VU,sea,1854,-0.8
VU,sea,1855,-0.6
VU,sea,1856,-0.8
VU,sea,1857,0
VU,sea,1858,-0.4
VU,sea,1859,-0.2
VU,sea,1860,-0.4
VU,sea,1861,-0.5
VU,sea,1862,-0.2
VU,sea,1863,0
VU,sea,1864,0.1
VU,sea,1865,-0.1
VU,sea,1866,0
VU,sea,1867,0
VU,sea,1868,-0.2
VU,sea,1869,0
VU,sea,1870,0.1
VU,sea,1871,-0.2
VU,sea,1872,0
VU,sea,1873,0
VU,sea,1874,0
VU,sea,1875,-0.1
VU,sea,1876,-0.2
VU,sea,1877,-0.5
VU,sea,1878,-0.2
VU,sea,1879,0.1
VU,sea,1880,-0.1
VU,sea,1881,-0.1
VU,sea,1882,0
VU,sea,1883,-0.4
VU,sea,1884,-0.8
VU,sea,1885,-1
VU,sea,1886,-0.7
VU,sea,1887,-0.4
VU,sea,1888,-0.8
VU,sea,1889,-0.3
VU,sea,1890,-0.1
VU,sea,1891,-0.1
VU,sea,1892,-0.3
VU,sea,1893,0.3
VU,sea,1894,-0.4
VU,sea,1895,-0.4
VU,sea,1896,-0.3
VU,sea,1897,-0.2
VU,sea,1898,-0.2
VU,sea,1899,-0.3
VU,sea,1900,-0.4
VU,sea,1901,-0.6
VU,sea,1902,-1
VU,sea,1903,-0.9
VU,sea,1904,-0.7
VU,sea,1905,-1
VU,sea,1906,-0.7
VU,sea,1907,-0.4
VU,sea,1908,-0.5
VU,sea,1909,-0.4
VU,sea,1910,-0.2
VU,sea,1911,-0.6
VU,sea,1912,-0.7
VU,sea,1913,-0.9
VU,sea,1914,-0.9
VU,sea,1915,-0.5
VU,sea,1916,-0.1
VU,sea,1917,-0.2
VU,sea,1918,-0.6
VU,sea,1919,-0.9
VU,sea,1920,-0.6
VU,sea,1921,-0.5
VU,sea,1922,-0.3
VU,sea,1923,-0.5
VU,sea,1924,-0.2
VU,sea,1925,-0.5
VU,sea,1926,-0.6
VU,sea,1927,-0.4
VU,sea,1928,-0.5
VU,sea,1929,-0.6
VU,sea,1930,-0.9
VU,sea,1931,-0.7
VU,sea,1932,-0.7
VU,sea,1933,-0.4
VU,sea,1934,-0.7
VU,sea,1935,-0.3
VU,sea,1936,-0.4
VU,sea,1937,-0.4
VU,sea,1938,-0.1
VU,sea,1939,-0.5
VU,sea,1940,-0.8
VU,sea,1941,-0.6
VU,sea,1942,-0.4
VU,sea,1943,0.3
VU,sea,1944,0.1
VU,sea,1945,0
VU,sea,1946,-0.4
VU,sea,1947,-0.4
VU,sea,1948,-0.3
VU,sea,1949,-0.4
VU,sea,1950,-0.1
VU,sea,1951,-0.3
VU,sea,1952,-0.2
VU,sea,1953,-0.3
VU,sea,1954,-0.4
VU,sea,1955,-0.2
VU,sea,1956,0.1
VU,sea,1957,-0.4
VU,sea,1958,-0.4
VU,sea,1959,-0.4
VU,sea,1960,-0.2
VU,sea,1961,-0.2
VU,sea,1962,0
VU,sea,1963,-0.3
VU,sea,1964,-0.2
VU,sea,1965,-0.8
VU,sea,1966,-0.6
VU,sea,1967,-0.3
VU,sea,1968,-0.2
VU,sea,1969,-0.3
VU,sea,1970,0
VU,sea,1971,0.1
VU,sea,1972,-0.3
VU,sea,1973,0.1
VU,sea,1974,0.3
VU,sea,1975,0.2
VU,sea,1976,-0.1
VU,sea,1977,-0.4
VU,sea,1978,-0.3
VU,sea,1979,-0.1
VU,sea,1980,-0.2
VU,sea,1981,0
VU,sea,1982,-0.3
VU,sea,1983,-0.3
VU,sea,1984,0.1
VU,sea,1985,0
VU,sea,1986,-0.2
VU,sea,1987,-0.4
VU,sea,1988,0.3
VU,sea,1989,0.2
VU,sea,1990,0.2
VU,sea,1991,-0.3
VU,sea,1992,-0.4
VU,sea,1993,-0.6
VU,sea,1994,-0.5
VU,sea,1995,0.1
VU,sea,1996,0.2
VU,sea,1997,-0.2
VU,sea,1998,0.4
VU,sea,1999,0.4
VU,sea,2000,0.3
VU,sea,2001,0.4
VU,sea,2002,0.2
VU,sea,2003,0.2
VU,sea,2004,0.1
VU,sea,2005,0.3
VU,sea,2006,0.1
VU,sea,2007,0.4
VU,sea,2008,0.5
VU,sea,2009,0.2
VU,sea,2010,0.4
VU,sea,2011,0.5
VU,sea,2012,0.3
VU,sea,2013,0.4
VU,sea,2014,0.3
VU,sea,2015,-0.1
VU,sea,2016,0.6
VU,sea,2017,0.5
VU,sea,2018,0.4
VU,sea,2019,0.3
VU,sea,2020,0.5
VU,sea,2021,0.6
VU,sea,2022,1.1
VU,sea,2023,0.5
VU,sea,2024,0.7
VU,sea,2025,0.8
NC,sea,1850,-0.6
NC,sea,1851,0.3
NC,sea,1852,-0.3
NC,sea,1853,-0.5
NC,sea,1854,-0.8
NC,sea,1855,-0.8
NC,sea,1856,-1
NC,sea,1857,-0.4
NC,sea,1858,-0.7
NC,sea,1859,-0.1
NC,sea,1860,-0.5
NC,sea,1861,-0.8
NC,sea,1862,-0.5
NC,sea,1863,0
NC,sea,1864,0.4
NC,sea,1865,0.1
NC,sea,1866,0
NC,sea,1867,-0.2
NC,sea,1868,-0.4
NC,sea,1869,0
NC,sea,1870,0.1
NC,sea,1871,-0.2
NC,sea,1872,-0.1
NC,sea,1873,-0.2
NC,sea,1874,0
NC,sea,1875,0
NC,sea,1876,0
NC,sea,1877,-0.3
NC,sea,1878,0.2
NC,sea,1879,0.1
NC,sea,1880,-0.2
NC,sea,1881,-0.4
NC,sea,1882,-0.2
NC,sea,1883,-0.6
NC,sea,1884,-0.9
NC,sea,1885,-1
NC,sea,1886,-0.5
NC,sea,1887,-0.6
NC,sea,1888,-1
NC,sea,1889,-0.3
NC,sea,1890,-0.2
NC,sea,1891,-0.3
NC,sea,1892,-0.2
NC,sea,1893,0.6
NC,sea,1894,-0.3
NC,sea,1895,-0.5
NC,sea,1896,-0.3
NC,sea,1897,-0.1
NC,sea,1898,-0.4
NC,sea,1899,-0.7
NC,sea,1900,-0.3
NC,sea,1901,-0.8
NC,sea,1902,-1.2
NC,sea,1903,-0.9
NC,sea,1904,-1
NC,sea,1905,-1.1
NC,sea,1906,-0.8
NC,sea,1907,-0.4
NC,sea,1908,-0.6
NC,sea,1909,-0.5
NC,sea,1910,-0.4
NC,sea,1911,-0.9
NC,sea,1912,-0.8
NC,sea,1913,-0.9
NC,sea,1914,-0.9
NC,sea,1915,-0.6
NC,sea,1916,-0.2
NC,sea,1917,-0.4
NC,sea,1918,-0.7
NC,sea,1919,-0.7
NC,sea,1920,-0.7
NC,sea,1921,-0.6
NC,sea,1922,-0.6
NC,sea,1923,-0.7
NC,sea,1924,-0.3
NC,sea,1925,-0.9
NC,sea,1926,-0.6
NC,sea,1927,-0.6
NC,sea,1928,-0.7
NC,sea,1929,-0.7
NC,sea,1930,-1
NC,sea,1931,-0.6
NC,sea,1932,-0.8
NC,sea,1933,-0.5
NC,sea,1934,-0.9
NC,sea,1935,-0.5
NC,sea,1936,-0.7
NC,sea,1937,-0.7
NC,sea,1938,-0.2
NC,sea,1939,-0.7
NC,sea,1940,-0.8
NC,sea,1941,-0.6
NC,sea,1942,-0.3
NC,sea,1943,0
NC,sea,1944,-0.1
NC,sea,1945,-0.1
NC,sea,1946,-0.4
NC,sea,1947,-0.6
NC,sea,1948,-0.4
NC,sea,1949,-0.6
NC,sea,1950,-0.2
NC,sea,1951,-0.5
NC,sea,1952,-0.3
NC,sea,1953,-0.3
NC,sea,1954,-0.5
NC,sea,1955,-0.3
NC,sea,1956,0
NC,sea,1957,-0.4
NC,sea,1958,-0.2
NC,sea,1959,-0.4
NC,sea,1960,-0.3
NC,sea,1961,-0.5
NC,sea,1962,-0.2
NC,sea,1963,-0.5
NC,sea,1964,-0.2
NC,sea,1965,-0.8
NC,sea,1966,-0.8
NC,sea,1967,-0.4
NC,sea,1968,-0.3
NC,sea,1969,-0.3
NC,sea,1970,0.1
NC,sea,1971,0.1
NC,sea,1972,-0.4
NC,sea,1973,0.4
NC,sea,1974,0.1
NC,sea,1975,0.2
NC,sea,1976,-0.1
NC,sea,1977,-0.4
NC,sea,1978,-0.3
NC,sea,1979,-0.1
NC,sea,1980,-0.2
NC,sea,1981,0
NC,sea,1982,-0.5
NC,sea,1983,-0.1
NC,sea,1984,-0.1
NC,sea,1985,-0.1
NC,sea,1986,-0.1
NC,sea,1987,-0.2
NC,sea,1988,0.4
NC,sea,1989,0.1
NC,sea,1990,0.1
NC,sea,1991,-0.4
NC,sea,1992,-0.4
NC,sea,1993,-0.5
NC,sea,1994,-0.6
NC,sea,1995,0.1
NC,sea,1996,0.2
NC,sea,1997,-0.1
NC,sea,1998,0.8
NC,sea,1999,0.2
NC,sea,2000,0
NC,sea,2001,0.3
NC,sea,2002,0.2
NC,sea,2003,0.2
NC,sea,2004,0.1
NC,sea,2005,0.2
NC,sea,2006,0
NC,sea,2007,0.1
NC,sea,2008,0.3
NC,sea,2009,0.2
NC,sea,2010,0.4
NC,sea,2011,0.3
NC,sea,2012,0
NC,sea,2013,0.2
NC,sea,2014,0.1
NC,sea,2015,0
NC,sea,2016,0.7
NC,sea,2017,0.5
NC,sea,2018,0.3
NC,sea,2019,0.2
NC,sea,2020,0.5
NC,sea,2021,0.4
NC,sea,2022,0.9
NC,sea,2023,0.4
NC,sea,2024,0.7
NC,sea,2025,0.8
GU,sea,1850,-0.2
GU,sea,1851,0.1
GU,sea,1852,0
GU,sea,1853,-0.2
GU,sea,1854,-0.2
GU,sea,1855,-0.6
GU,sea,1856,-0.3
GU,sea,1857,-0.1
GU,sea,1858,-0.6
GU,sea,1859,0
GU,sea,1860,-0.4
GU,sea,1861,-0.7
GU,sea,1862,-0.6
GU,sea,1863,-0.3
GU,sea,1864,-0.2
GU,sea,1865,-0.1
GU,sea,1866,0
GU,sea,1867,-0.2
GU,sea,1868,-0.2
GU,sea,1869,0.1
GU,sea,1870,0.1
GU,sea,1871,-0.2
GU,sea,1872,0
GU,sea,1873,0
GU,sea,1874,-0.1
GU,sea,1875,-0.2
GU,sea,1876,0
GU,sea,1877,-0.1
GU,sea,1878,0.2
GU,sea,1879,-0.1
GU,sea,1880,-0.6
GU,sea,1881,-0.1
GU,sea,1882,-0.1
GU,sea,1883,-0.5
GU,sea,1884,-0.6
GU,sea,1885,-0.7
GU,sea,1886,-0.4
GU,sea,1887,0.1
GU,sea,1888,-0.2
GU,sea,1889,0
GU,sea,1890,0.1
GU,sea,1891,0.3
GU,sea,1892,0.2
GU,sea,1893,0
GU,sea,1894,0
GU,sea,1895,0
GU,sea,1896,0
GU,sea,1897,0.4
GU,sea,1898,0
GU,sea,1899,-0.4
GU,sea,1900,-0.1
GU,sea,1901,0
GU,sea,1902,-0.4
GU,sea,1903,-0.7
GU,sea,1904,-0.6
GU,sea,1905,-0.7
GU,sea,1906,-0.5
GU,sea,1907,-0.4
GU,sea,1908,-0.3
GU,sea,1909,-0.4
GU,sea,1910,-0.2
GU,sea,1911,-0.6
GU,sea,1912,-0.7
GU,sea,1913,-0.7
GU,sea,1914,-0.7
GU,sea,1915,-0.5
GU,sea,1916,-0.4
GU,sea,1917,-0.5
GU,sea,1918,-0.8
GU,sea,1919,-0.9
GU,sea,1920,-0.8
GU,sea,1921,-0.1
GU,sea,1922,-0.2
GU,sea,1923,-0.6
GU,sea,1924,-0.4
GU,sea,1925,-0.2
GU,sea,1926,-0.3
GU,sea,1927,-0.1
GU,sea,1928,-0.4
GU,sea,1929,-0.4
GU,sea,1930,-0.6
GU,sea,1931,-0.3
GU,sea,1932,-0.5
GU,sea,1933,-0.4
GU,sea,1934,-0.3
GU,sea,1935,-0.4
GU,sea,1936,-0.4
GU,sea,1937,-0.3
GU,sea,1938,-0.2
GU,sea,1939,-0.3
GU,sea,1940,-0.4
GU,sea,1941,-0.3
GU,sea,1942,-0.4
GU,sea,1943,0.2
GU,sea,1944,0.2
GU,sea,1945,0.4
GU,sea,1946,0.3
GU,sea,1947,0
GU,sea,1948,-0.1
GU,sea,1949,-0.2
GU,sea,1950,-0.1
GU,sea,1951,0
GU,sea,1952,-0.2
GU,sea,1953,-0.1
GU,sea,1954,-0.2
GU,sea,1955,-0.3
GU,sea,1956,-0.3
GU,sea,1957,-0.3
GU,sea,1958,-0.5
GU,sea,1959,-0.3
GU,sea,1960,-0.1
GU,sea,1961,-0.1
GU,sea,1962,-0.2
GU,sea,1963,-0.1
GU,sea,1964,-0.1
GU,sea,1965,-0.4
GU,sea,1966,-0.3
GU,sea,1967,-0.2
GU,sea,1968,-0.2
GU,sea,1969,-0.1
GU,sea,1970,0
GU,sea,1971,0
GU,sea,1972,-0.6
GU,sea,1973,-0.2
GU,sea,1974,-0.1
GU,sea,1975,-0.2
GU,sea,1976,-0.2
GU,sea,1977,-0.2
GU,sea,1978,-0.2
GU,sea,1979,-0.2
GU,sea,1980,-0.2
GU,sea,1981,0.1
GU,sea,1982,-0.2
GU,sea,1983,-0.2
GU,sea,1984,0.2
GU,sea,1985,0
GU,sea,1986,0
GU,sea,1987,-0.1
GU,sea,1988,0.3
GU,sea,1989,0.2
GU,sea,1990,-0.1
GU,sea,1991,-0.2
GU,sea,1992,-0.4
GU,sea,1993,-0.4
GU,sea,1994,0
GU,sea,1995,0.2
GU,sea,1996,0.4
GU,sea,1997,0.1
GU,sea,1998,0.1
GU,sea,1999,0.4
GU,sea,2000,0.4
GU,sea,2001,0.5
GU,sea,2002,0.3
GU,sea,2003,0.3
GU,sea,2004,0.2
GU,sea,2005,0.2
GU,sea,2006,0.2
GU,sea,2007,0.4
GU,sea,2008,0.5
GU,sea,2009,0.4
GU,sea,2010,0.3
GU,sea,2011,0.5
GU,sea,2012,0.4
GU,sea,2013,0.5
GU,sea,2014,0.5
GU,sea,2015,0.2
GU,sea,2016,0.4
GU,sea,2017,0.8
GU,sea,2018,0.6
GU,sea,2019,0.6
GU,sea,2020,0.7
GU,sea,2021,0.8
GU,sea,2022,0.7
GU,sea,2023,0.6
GU,sea,2024,0.6
GU,sea,2025,0.9
WF,land,1850,0
WF,land,1851,-0.4
WF,land,1852,-0.1
WF,land,1853,0.1
WF,land,1854,-0.1
WF,land,1855,-0.3
WF,land,1856,-0.3
WF,land,1857,-0.4
WF,land,1858,-0.2
WF,land,1859,0.1
WF,land,1860,-0.2
WF,land,1861,-0.5
WF,land,1862,-0.3
WF,land,1863,-0.3
WF,land,1864,-0.2
WF,land,1865,-0.2
WF,land,1866,-0.2
WF,land,1867,-0.1
WF,land,1868,-0.1
WF,land,1869,0
WF,land,1870,-0.2
WF,land,1871,0.1
WF,land,1872,0
WF,land,1873,-0.3
WF,land,1874,0
WF,land,1875,-0.2
WF,land,1876,-0.1
WF,land,1877,-0.2
WF,land,1878,-0.2
WF,land,1879,-0.2
WF,land,1880,-0.2
WF,land,1881,0.2
WF,land,1882,0.1
WF,land,1883,-0.3
WF,land,1884,-0.3
WF,land,1885,-0.5
WF,land,1886,-0.5
WF,land,1887,-0.3
WF,land,1888,-0.3
WF,land,1889,-0.3
WF,land,1890,-0.5
WF,land,1891,-0.4
WF,land,1892,-0.3
WF,land,1893,-0.6
WF,land,1894,-0.4
WF,land,1895,-0.2
WF,land,1896,-0.4
WF,land,1897,-0.3
WF,land,1898,-0.3
WF,land,1899,-0.2
WF,land,1900,-0.1
WF,land,1901,-0.1
WF,land,1902,-0.6
WF,land,1903,-0.4
WF,land,1904,-0.6
WF,land,1905,-0.5
WF,land,1906,-0.4
WF,land,1907,-0.5
WF,land,1908,-0.6
WF,land,1909,-0.7
WF,land,1910,-0.8
WF,land,1911,-0.6
WF,land,1912,-0.5
WF,land,1913,-0.6
WF,land,1914,-0.4
WF,land,1915,-0.3
WF,land,1916,-0.5
WF,land,1917,-0.9
WF,land,1918,-0.6
WF,land,1919,-1
WF,land,1920,-0.6
WF,land,1921,-0.5
WF,land,1922,-0.2
WF,land,1923,-0.4
WF,land,1924,-0.2
WF,land,1925,-0.3
WF,land,1926,-0.4
WF,land,1927,-0.4
WF,land,1928,-0.3
WF,land,1929,-0.3
WF,land,1930,-0.4
WF,land,1931,-0.4
WF,land,1932,-0.3
WF,land,1933,-0.6
WF,land,1934,-0.4
WF,land,1935,-0.4
WF,land,1936,-0.2
WF,land,1937,-0.3
WF,land,1938,-0.4
WF,land,1939,-0.5
WF,land,1940,-0.2
WF,land,1941,0
WF,land,1942,0
WF,land,1943,0
WF,land,1944,0.1
WF,land,1945,0
WF,land,1946,0.1
WF,land,1947,0.1
WF,land,1948,-0.2
WF,land,1949,-0.3
WF,land,1950,-0.3
WF,land,1951,-0.1
WF,land,1952,0
WF,land,1953,0
WF,land,1954,-0.2
WF,land,1955,-0.4
WF,land,1956,-0.3
WF,land,1957,-0.2
WF,land,1958,-0.1
WF,land,1959,-0.1
WF,land,1960,-0.1
WF,land,1961,-0.1
WF,land,1962,-0.1
WF,land,1963,-0.1
WF,land,1964,-0.2
WF,land,1965,-0.4
WF,land,1966,-0.1
WF,land,1967,-0.3
WF,land,1968,-0.1
WF,land,1969,0.2
WF,land,1970,0
WF,land,1971,-0.2
WF,land,1972,-0.1
WF,land,1973,0
WF,land,1974,-0.2
WF,land,1975,-0.3
WF,land,1976,-0.3
WF,land,1977,-0.1
WF,land,1978,0
WF,land,1979,0
WF,land,1980,0.1
WF,land,1981,-0.1
WF,land,1982,0
WF,land,1983,-0.3
WF,land,1984,0
WF,land,1985,-0.2
WF,land,1986,-0.1
WF,land,1987,-0.1
WF,land,1988,0
WF,land,1989,-0.1
WF,land,1990,0.1
WF,land,1991,0.3
WF,land,1992,0.1
WF,land,1993,0
WF,land,1994,0.2
WF,land,1995,0.3
WF,land,1996,0.1
WF,land,1997,0
WF,land,1998,-0.2
WF,land,1999,0.1
WF,land,2000,0.3
WF,land,2001,0.3
WF,land,2002,0.4
WF,land,2003,0.5
WF,land,2004,0.5
WF,land,2005,0.5
WF,land,2006,0.4
WF,land,2007,0.5
WF,land,2008,0.2
WF,land,2009,0.4
WF,land,2010,0.4
WF,land,2011,0.2
WF,land,2012,0.4
WF,land,2013,0.5
WF,land,2014,0.6
WF,land,2015,0.4
WF,land,2016,0.6
WF,land,2017,0.6
WF,land,2018,0.5
WF,land,2019,0.7
WF,land,2020,0.6
WF,land,2021,0.4
WF,land,2022,0.4
WF,land,2023,0.6
WF,land,2024,0.7
WF,land,2025,0.5
SB,land,1850,0.1
SB,land,1851,0.2
SB,land,1852,0.1
SB,land,1853,-0.2
SB,land,1854,-0.4
SB,land,1855,-0.4
SB,land,1856,-0.6
SB,land,1857,0.1
SB,land,1858,-0.2
SB,land,1859,0
SB,land,1860,-0.4
SB,land,1861,-1.1
SB,land,1862,-0.4
SB,land,1863,-0.3
SB,land,1864,-0.2
SB,land,1865,-0.2
SB,land,1866,0
SB,land,1867,-0.1
SB,land,1868,-0.2
SB,land,1869,0.2
SB,land,1870,-0.1
SB,land,1871,-0.2
SB,land,1872,-0.1
SB,land,1873,-0.1
SB,land,1874,0.1
SB,land,1875,-0.1
SB,land,1876,-0.2
SB,land,1877,-0.4
SB,land,1878,-0.1
SB,land,1879,-0.2
SB,land,1880,-0.4
SB,land,1881,0.3
SB,land,1882,0.2
SB,land,1883,-0.4
SB,land,1884,-0.6
SB,land,1885,-1
SB,land,1886,-0.7
SB,land,1887,-0.1
SB,land,1888,-0.4
SB,land,1889,-0.3
SB,land,1890,0
SB,land,1891,0.1
SB,land,1892,0
SB,land,1893,-0.1
SB,land,1894,-0.4
SB,land,1895,-0.3
SB,land,1896,-0.3
SB,land,1897,0
SB,land,1898,-0.3
SB,land,1899,-0.3
SB,land,1900,-0.1
SB,land,1901,-0.4
SB,land,1902,-1
SB,land,1903,-0.9
SB,land,1904,-0.7
SB,land,1905,-0.9
SB,land,1906,-0.7
SB,land,1907,-0.2
SB,land,1908,-0.3
SB,land,1909,-0.4
SB,land,1910,-0.3
SB,land,1911,-0.8
SB,land,1912,-0.7
SB,land,1913,-0.7
SB,land,1914,-0.8
SB,land,1915,-0.5
SB,land,1916,-0.3
SB,land,1917,-0.9
SB,land,1918,-0.9
SB,land,1919,-1.4
SB,land,1920,-0.9
SB,land,1921,-0.2
SB,land,1922,-0.1
SB,land,1923,-0.5
SB,land,1924,-0.3
SB,land,1925,-0.5
SB,land,1926,-0.6
SB,land,1927,-0.5
SB,land,1928,-0.4
SB,land,1929,-0.4
SB,land,1930,-0.6
SB,land,1931,-0.4
SB,land,1932,-0.5
SB,land,1933,-0.4
SB,land,1934,-0.4
SB,land,1935,-0.4
SB,land,1936,-0.3
SB,land,1937,-0.3
SB,land,1938,-0.2
SB,land,1939,-0.4
SB,land,1940,-0.6
SB,land,1941,-0.6
SB,land,1942,-0.2
SB,land,1943,0.6
SB,land,1944,0.3
SB,land,1945,0.3
SB,land,1946,-0.2
SB,land,1947,-0.3
SB,land,1948,-0.4
SB,land,1949,-0.7
SB,land,1950,-0.3
SB,land,1951,-0.4
SB,land,1952,-0.4
SB,land,1953,-0.5
SB,land,1954,-0.4
SB,land,1955,-0.4
SB,land,1956,-0.1
SB,land,1957,-0.5
SB,land,1958,-0.5
SB,land,1959,-0.5
SB,land,1960,-0.3
SB,land,1961,-0.3
SB,land,1962,0
SB,land,1963,-0.1
SB,land,1964,-0.3
SB,land,1965,-0.9
SB,land,1966,-0.6
SB,land,1967,-0.3
SB,land,1968,-0.1
SB,land,1969,0.1
SB,land,1970,0.1
SB,land,1971,-0.1
SB,land,1972,-0.5
SB,land,1973,0
SB,land,1974,0
SB,land,1975,-0.2
SB,land,1976,-0.3
SB,land,1977,-0.2
SB,land,1978,-0.1
SB,land,1979,-0.1
SB,land,1980,-0.1
SB,land,1981,0.1
SB,land,1982,-0.3
SB,land,1983,-0.3
SB,land,1984,0
SB,land,1985,0.1
SB,land,1986,-0.1
SB,land,1987,-0.3
SB,land,1988,0.2
SB,land,1989,0.2
SB,land,1990,0.1
SB,land,1991,0.1
SB,land,1992,-0.4
SB,land,1993,-0.7
SB,land,1994,-0.2
SB,land,1995,0.4
SB,land,1996,0.4
SB,land,1997,-0.2
SB,land,1998,0.3
SB,land,1999,0.3
SB,land,2000,0.4
SB,land,2001,0.4
SB,land,2002,0.3
SB,land,2003,0.5
SB,land,2004,0.3
SB,land,2005,0.5
SB,land,2006,0.3
SB,land,2007,0.6
SB,land,2008,0.3
SB,land,2009,0.4
SB,land,2010,0.5
SB,land,2011,0.5
SB,land,2012,0.3
SB,land,2013,0.4
SB,land,2014,0.5
SB,land,2015,0.1
SB,land,2016,0.7
SB,land,2017,0.8
SB,land,2018,0.6
SB,land,2019,0.5
SB,land,2020,0.8
SB,land,2021,0.6
SB,land,2022,0.8
SB,land,2023,0.6
SB,land,2024,0.9
SB,land,2025,1
CK,land,1850,-0.2
CK,land,1851,-0.3
CK,land,1852,-0.1
CK,land,1853,0.4
CK,land,1854,0.3
CK,land,1855,-0.2
CK,land,1856,-0.2
CK,land,1857,-0.6
CK,land,1858,-0.1
CK,land,1859,0.2
CK,land,1860,-0.1
CK,land,1861,-0.5
CK,land,1862,-0.4
CK,land,1863,-0.5
CK,land,1864,-0.2
CK,land,1865,-0.2
CK,land,1866,-0.2
CK,land,1867,-0.3
CK,land,1868,-0.1
CK,land,1869,-0.2
CK,land,1870,-0.3
CK,land,1871,0.1
CK,land,1872,0
CK,land,1873,-0.4
CK,land,1874,-0.1
CK,land,1875,-0.1
CK,land,1876,0
CK,land,1877,0
CK,land,1878,-0.1
CK,land,1879,-0.2
CK,land,1880,-0.2
CK,land,1881,0
CK,land,1882,0
CK,land,1883,-0.4
CK,land,1884,-0.6
CK,land,1885,-0.6
CK,land,1886,-0.6
CK,land,1887,-0.5
CK,land,1888,-0.3
CK,land,1889,0
CK,land,1890,-0.6
CK,land,1891,-0.4
CK,land,1892,-0.2
CK,land,1893,-0.6
CK,land,1894,-0.2
CK,land,1895,-0.1
CK,land,1896,-0.3
CK,land,1897,-0.1
CK,land,1898,-0.1
CK,land,1899,0
CK,land,1900,0.1
CK,land,1901,0.6
CK,land,1902,-0.2
CK,land,1903,0
CK,land,1904,-0.6
CK,land,1905,-0.4
CK,land,1906,0
CK,land,1907,-0.4
CK,land,1908,-0.4
CK,land,1909,-0.8
CK,land,1910,-0.7
CK,land,1911,-0.6
CK,land,1912,-0.3
CK,land,1913,-0.4
CK,land,1914,-0.3
CK,land,1915,0
CK,land,1916,-0.1
CK,land,1917,-0.8
CK,land,1918,-0.4
CK,land,1919,-0.6
CK,land,1920,-0.2
CK,land,1921,-0.4
CK,land,1922,-0.1
CK,land,1923,-0.4
CK,land,1924,-0.2
CK,land,1925,-0.4
CK,land,1926,-0.2
CK,land,1927,-0.2
CK,land,1928,-0.2
CK,land,1929,-0.3
CK,land,1930,-0.3
CK,land,1931,-0.2
CK,land,1932,-0.1
CK,land,1933,-0.6
CK,land,1934,-0.4
CK,land,1935,-0.4
CK,land,1936,-0.4
CK,land,1937,-0.3
CK,land,1938,-0.5
CK,land,1939,-0.5
CK,land,1940,0
CK,land,1941,0.1
CK,land,1942,0.2
CK,land,1943,0.1
CK,land,1944,0.3
CK,land,1945,0.2
CK,land,1946,0.2
CK,land,1947,0.1
CK,land,1948,-0.2
CK,land,1949,0
CK,land,1950,-0.2
CK,land,1951,0
CK,land,1952,0.3
CK,land,1953,0.2
CK,land,1954,0
CK,land,1955,-0.3
CK,land,1956,-0.4
CK,land,1957,-0.1
CK,land,1958,0
CK,land,1959,0.1
CK,land,1960,0
CK,land,1961,0
CK,land,1962,-0.3
CK,land,1963,0
CK,land,1964,-0.1
CK,land,1965,-0.2
CK,land,1966,0
CK,land,1967,-0.2
CK,land,1968,-0.1
CK,land,1969,0.2
CK,land,1970,0.1
CK,land,1971,-0.3
CK,land,1972,-0.1
CK,land,1973,0.3
CK,land,1974,-0.3
CK,land,1975,-0.4
CK,land,1976,-0.4
CK,land,1977,-0.1
CK,land,1978,-0.2
CK,land,1979,-0.3
CK,land,1980,0
CK,land,1981,-0.2
CK,land,1982,0
CK,land,1983,-0.3
CK,land,1984,-0.1
CK,land,1985,-0.3
